period,value
1605,1201.70087947
1606,1190.95044626
1607,1197.34603918
1608,1196.17183044
1609,1191.32113471
1610,1165.40217595
1611,1153.33202029
1612,1145.84885923
1613,1156.1400265
1614,1132.82727188
1615,1156.8474333
1616,1144.83997453
1617,1129.38663282
1618,1129.74063347
1619,1111.55407578
1620,1099.76588293
1621,1104.44869339
1622,1103.96870824
1623,1066.76525629
1624,1080.61100364
1625,1054.31459807
1626,1048.01686305
1627,1047.18910079
1628,1052.88594659
1629,1022.15343926
1630,1024.09381616
1631,993.859061566
1632,1015.54506665
1633,993.046868397
1634,978.318639813
1635,980.091056965
1636,967.688991644
1637,938.154585676
1638,928.780465881
1639,911.715208368
1640,919.316792745
1641,930.653845978
1642,908.647912117
1643,875.318474716
1644,880.743475582
1645,874.657321688
1646,840.898172276
1647,833.235260479
1648,827.175159512
1649,817.693061468
1650,800.484202448
1651,795.505094405
1652,782.741358358
1653,801.102823508
1654,753.773238079
1655,751.434310462
1656,763.349620821
1657,743.064845605
1658,736.347273864
1659,723.89878123
1660,687.211530127
1661,698.308438656
1662,688.726533625
1663,682.103114384
1664,658.891173374
1665,646.926773817
1666,653.900504547
1667,633.747750595
1668,600.938168419
1669,618.335396105
1670,587.064510895
1671,595.872767412
1672,582.574087154
1673,583.791075097
1674,563.576225617
1675,555.277428358
1676,523.03660296
1677,523.818521465
1678,525.855193066
1679,521.96263661
1680,508.47864688
1681,495.294754888
1682,499.241851251
1683,464.834728134
1684,478.686533652
1685,464.237557806
1686,451.942247815
1687,429.906494303
1688,411.012177437
1689,431.45455871
1690,397.130366646
1691,403.044401572
1692,383.057315075
1693,402.018429988
1694,371.786851663
1695,362.478933029
1696,352.826629922
1697,371.949881586
1698,346.620285331
1699,337.328182928
1700,359.475224464
1701,348.606333088
1702,314.200096243
1703,322.313017888
1704,336.965378157
1705,330.325765848
1706,322.641568787
1707,299.8539953
1708,302.32774209
1709,307.227518908
1710,290.196036728
1711,272.79454726
1712,286.431593032
1713,266.169648392
1714,270.758362254
1715,280.241465581
1716,255.576227701
1717,267.255376768
1718,258.752691738
1719,258.218491182
1720,272.709992499
1721,272.619950101
1722,234.948393783
1723,258.12227368
1724,248.56432247
1725,245.213873213
1726,234.075472124
1727,255.3141839
1728,256.730351156
1729,241.028748048
1730,239.594326616
1731,261.035734914
1732,268.193194645
1733,268.093502298
1734,248.881228182
1735,237.239649044
1736,245.13405286
1737,241.393181429
1738,276.885496419
1739,279.804048882
1740,275.059704714
1741,261.759910895
1742,263.295377025
1743,284.851002152
1744,279.633759117
1745,281.611127511
1746,278.067008115
1747,304.666960551
1748,303.187918702
1749,282.279058971
1750,296.744133859
1751,292.746574214
1752,311.201213623
1753,337.752207105
1754,343.324097461
1755,341.097071765
1756,351.084631658
1757,363.042690728
1758,344.244815141
1759,348.468539395
1760,386.751019629
1761,393.584418697
1762,367.627796612
1763,372.794851823
1764,381.878587136
1765,394.717721685
1766,409.136658066
1767,430.709998709
1768,417.04745687
1769,456.671407394
1770,428.597671007
1771,468.655621129
1772,478.169635148
1773,488.626504966
1774,489.45736432
1775,496.114053168
1776,491.05542477
1777,524.992506438
1778,520.948782946
1779,516.275529787
1780,523.626244611
1781,530.344834069
1782,542.422455819
1783,577.614317831
1784,571.699316447
1785,585.910263032
1786,594.404056884
1787,603.513818861
1788,640.299703055
1789,619.475580623
1790,630.454717007
1791,634.552951331
1792,682.10401724
1793,685.035080527
1794,698.884997765
1795,705.643561448
1796,711.592179744
1797,698.397158989
1798,742.359446723
1799,729.413596427
1800,753.389200993
1801,774.402654901
1802,780.923018122
1803,780.516036611
1804,780.540264541
1805,790.389021323
1806,814.813770975
1807,809.77551943
1808,828.960653873
1809,835.097996965
1810,856.357195133
1811,858.757182316
1812,886.819275048
1813,905.993353145
1814,890.359448948
1815,897.347982321
1816,911.74465083
1817,951.081856787
1818,950.796960419
1819,965.374588265
1820,978.762039819
1821,964.679636363
1822,980.864153369
1823,997.580601552
1824,987.788144438
1825,991.693782301
1826,1030.47489647
1827,1022.00694401
1828,1041.52693771
1829,1051.11050761
1830,1046.38147955
1831,1081.85105761
1832,1074.48906444
1833,1090.08982039
1834,1093.97802615
1835,1093.87659538
1836,1117.41377394
1837,1095.47105465
1838,1107.51657562
1839,1108.89613205
1840,1152.21932873
1841,1120.29730253
1842,1153.68486548
1843,1171.64865609
1844,1176.65315875
1845,1173.7922982
1846,1159.2810107
1847,1194.0966405
1848,1164.15003527
1849,1197.79688098
1850,1175.31682421
1851,1211.85876722
1852,1188.87184063
1853,1204.01942971
1854,1199.92784865
1855,1207.46246307
1856,1212.89338396
1857,1241.67939816
1858,1214.28738811
1859,1242.96059313
1860,1215.66122171
1861,1228.84903423
1862,1247.38596058
1863,1255.68842931
1864,1254.90051391
1865,1253.62125284
1866,1254.90913668
1867,1250.71975114
1868,1260.11948355
1869,1250.44020262
1870,1243.53784827
1871,1246.651459
1872,1265.89645532
1873,1267.16021332
1874,1265.27863882
1875,1268.78859149
1876,1245.94993423
1877,1238.71849642
1878,1253.13412848
1879,1241.68879898
1880,1234.07658146
1881,1241.11512921
1882,1233.41758047
1883,1216.74978467
1884,1233.45151229
1885,1223.1865184
1886,1233.92117503
1887,1234.26049144
1888,1227.78264999
1889,1200.34292968
1890,1225.80628246
1891,1211.19779164
1892,1204.37282889
1893,1218.41691452
1894,1205.29066231
1895,1206.13361245
1896,1175.46827267
1897,1196.8165956
1898,1163.55255003
1899,1182.88020953
1900,1140.37633034
1901,1165.56101521
1902,1140.554809
1903,1157.9273605
1904,1141.33112116
1905,1131.61603925
1906,1104.12503064
1907,1130.49174334
1908,1114.25794023
1909,1082.07503358
1910,1081.78151231
1911,1087.51828362
1912,1077.90053321
1913,1069.97515562
1914,1059.22588453
1915,1054.0686166
1916,1055.03280043
1917,1030.97403252
1918,1000.44975827
1919,1005.2828
1920,1009.22004904
1921,1006.20374515
1922,984.781939742
1923,965.185211826
1924,942.918471782
1925,942.76236931
1926,923.963636784
1927,926.672822139
1928,929.01646025
1929,906.832644219
1930,881.67323333
1931,884.091378006
1932,867.120039462
1933,886.117191673
1934,875.668270536
1935,833.438977009
1936,849.770491733
1937,826.599343731
1938,828.979884477
1939,818.160640281
1940,799.31258089
1941,763.469704602
1942,759.133289782
1943,741.28604475
1944,733.509734178
1945,745.558710092
1946,733.804923368
1947,698.900616989
1948,710.72275505
1949,694.319776316
1950,696.974085957
1951,663.411057043
1952,678.17669839
1953,672.016313911
1954,636.194291603
1955,624.130430806
1956,635.719716633
1957,612.504935698
1958,581.114704249
1959,590.766181506
1960,567.131939429
1961,549.881438324
1962,568.75877299
1963,557.213906841
1964,537.347892942
1965,545.211684829
1966,516.160194054
1967,525.814462556
1968,508.614444224
1969,488.154608301
1970,470.954129032
1971,479.133175418
1972,461.583066253
1973,464.373911744
1974,439.029409397
1975,435.176641042
1976,413.757448834
1977,413.728691428
1978,421.224193762
1979,396.514018913
1980,378.531076058
1981,397.253163876
1982,397.012293266
1983,375.137841829
1984,351.501057434
1985,369.503476876
1986,333.540267615
1987,346.176898786
1988,333.014561384
1989,349.13256842
1990,344.13258762
1991,341.270712436
1992,305.191836851
1993,310.64250319
1994,309.601728267
1995,307.824932416
1996,308.528030888
1997,311.050361239
1998,303.806932653
1999,268.4046643
2000,277.535165338
2001,287.544786419
2002,259.104170539
2003,287.913567392
2004,271.182276761
2005,270.790585071
2006,278.677698715
2007,246.080984129
2008,264.660097958
2009,246.204890922
2010,261.821564189
2011,270.63646241
2012,256.226052862
2013,249.123762571
2014,261.654196205
2015,257.550143979
2016,264.021516754
2017,238.720805238
2018,256.343192731
2019,231.313353802
2020,268.307537499
2021,260.416354755
2022,270.102001436
2023,242.71056499
2024,238.308713428
2025,240.849971439
2026,269.695583216
2027,258.686408882
2028,255.840199707
2029,265.331513328
2030,283.018583613
2031,277.597178282
2032,288.300634132
2033,271.210003645
2034,278.016859332
2035,291.428136191
2036,301.305014073
2037,292.006532948
2038,312.930036807
2039,314.976166281
2040,306.172959123
2041,313.331877716
2042,318.855163835
2043,321.528882685
2044,355.279913471
2045,359.182855134
2046,355.060162813
2047,372.546417746
2048,366.524524169
2049,391.100886589
2050,374.202907678
2051,373.664212541
2052,394.02426032
2053,389.587983175
2054,392.671138582
2055,423.574870902
2056,424.863792632
2057,417.747831446
2058,439.760945025
2059,435.110898759
2060,454.86391829
2061,461.252745255
2062,478.536472602
2063,490.495923712
2064,488.781587021
2065,515.258363893
2066,522.45986627
2067,548.738849205
2068,549.863191343
2069,538.256185344
2070,558.900591213
2071,574.881766979
2072,573.839291153
2073,578.351497884
2074,596.418833949
2075,623.433857865
2076,606.25370964
2077,632.63289697
2078,659.406260449
2079,643.007303517
2080,663.411435098
2081,665.919556614
2082,670.836705004
2083,680.51587252
2084,690.008820316
2085,723.524199075
2086,726.305330355
2087,743.20021643
2088,731.268764984
2089,747.61715392
2090,789.076000179
2091,791.390079144
2092,813.163398394
2093,823.047361037
2094,820.676671128
2095,844.624339594
2096,843.612741243
2097,863.486909907
2098,846.593058203
2099,886.995831274
2100,888.428931642
2101,903.424660342
2102,917.307466537
2103,905.905132018
2104,903.572114054
2105,943.667632744
2106,928.637644216
2107,939.366610381
2108,970.595528221
2109,975.283141138
2110,968.518861298
2111,989.383978507
2112,1005.76698181
2113,1012.353126
2114,1027.43841587
2115,1035.66009437
2116,1030.14301094
2117,1046.55729259
2118,1044.22180033
2119,1055.24225608
2120,1071.86634357
2121,1092.04167644
2122,1091.06856401
2123,1100.71085302
2124,1114.48027218
2125,1106.31419624
2126,1120.65609309
2127,1109.74242686
2128,1146.90461369
2129,1123.06045966
2130,1131.46105144
2131,1138.76212731
2132,1144.56833913
2133,1161.49817406
2134,1162.74356355
2135,1196.72256146
2136,1186.7181276
2137,1195.00324451
2138,1192.48163229
2139,1186.83586468
2140,1218.57214978
2141,1208.50662297
2142,1202.03386253
2143,1234.02656878
2144,1229.34195388
2145,1224.96231776
2146,1209.81848222
2147,1224.69950577
2148,1248.95201016
2149,1241.9682869
2150,1251.30425904
2151,1241.99359015
2152,1259.22455138
2153,1242.53879183
2154,1264.63300041
2155,1241.84105036
2156,1256.02133904
2157,1268.3141638
2158,1238.70185365
2159,1264.9626359
2160,1258.94845303
2161,1239.97248046
2162,1230.86115994
2163,1248.52381927
2164,1250.1672369
2165,1258.79693151
2166,1238.42729056
2167,1240.61259992
2168,1237.10847393
2169,1258.34560698
2170,1227.79703117
2171,1249.1186415
2172,1241.33645322
2173,1239.01073761
2174,1208.72864982
2175,1242.52162372
2176,1203.00771105
2177,1216.85755384
2178,1204.85508348
2179,1215.34648767
2180,1212.08339132
2181,1182.85966019
2182,1197.10781112
2183,1170.65400742
2184,1167.73188679
2185,1177.21284575
2186,1181.74012278
2187,1146.42104272
2188,1140.34294626
2189,1138.68420893
2190,1135.00990628
2191,1155.01558844
2192,1143.67240622
2193,1128.32242249
2194,1103.928865
2195,1121.8323619
2196,1107.84223478
2197,1114.78697642
2198,1087.09790948
2199,1077.07106212
2200,1076.06043205
2201,1077.41923643
2202,1046.86662084
2203,1050.81518741
2204,1035.99366368
2205,1033.22616547
2206,1004.90162849
2207,1015.30051607
2208,990.611788283
2209,1008.37446251
2210,984.458245793
2211,951.758812441
2212,943.094802568
2213,961.379335272
2214,922.623563817
2215,948.834254695
2216,923.11385513
2217,897.043228176
2218,881.168291733
2219,872.491886317
2220,863.142394757
2221,866.572559128
2222,853.101028056
2223,849.620476566
2224,856.117200924
2225,830.38407563
2226,800.451172652
2227,817.380838201
2228,802.110472864
2229,789.918499645
2230,753.479286486
2231,749.048637317
2232,749.101975339
2233,734.715681532
2234,741.551256671
2235,717.999371897
2236,710.474029054
2237,687.487198736
2238,702.486438387
2239,688.766075704
2240,681.291085122
2241,632.500698271
2242,652.462548324
2243,647.288680905
2244,602.820156349
2245,607.236213487
2246,583.399628189
2247,593.079579895
2248,574.748200175
2249,585.823261139
2250,549.644992408
2251,538.419951297
2252,528.520166154
2253,522.067200177
2254,530.235294687
2255,509.416276621
2256,502.259690531
2257,477.709527076
2258,471.460867316
2259,486.754552436
2260,448.825649058
2261,467.114847471
2262,454.57344024
2263,448.322467864
2264,426.026086563
2265,422.946923333
2266,420.573837593
2267,402.048547153
2268,379.138127417
2269,382.537861235
2270,372.056233431
2271,378.351175445
2272,377.834302833
2273,357.652096536
2274,333.474919926
2275,349.958572832
2276,327.11697485
2277,349.815863887
2278,323.413806136
2279,314.544358473
2280,316.836229454
2281,330.828817991
2282,319.770947279
2283,290.37550561
2284,279.013759249
2285,281.897614354
2286,286.725012071
2287,269.090707891
2288,267.477169396
2289,260.868226022
2290,261.857085082
2291,263.143892614
2292,271.429809815
2293,274.629807228
2294,265.422140074
2295,242.179183821
2296,239.832928117
2297,237.809975028
2298,257.983627899
2299,253.477725341
2300,239.614103463
2301,263.400516185
2302,234.84768358
2303,249.902414863
2304,238.245390127
2305,238.165993874
2306,257.410143267
2307,259.797539547
2308,247.496581155
2309,262.641684011
2310,267.396524464
2311,247.19364733
2312,242.171419942
2313,255.081029567
2314,278.007409984
2315,257.879293674
2316,270.353269173
2317,259.810042601
2318,275.387496109
2319,272.333978872
2320,288.119611868
2321,292.78581686
2322,270.10888726
2323,301.103119711
2324,279.411917002
2325,314.31932087
2326,314.572394475
2327,330.363926545
2328,307.190155156
2329,335.796661755
2330,334.946614289
2331,318.278139275
2332,328.894595251
2333,363.297515006
2334,340.551046869
2335,373.837856879
2336,366.0455908
2337,386.015746606
2338,380.102907255
2339,390.871169251
2340,412.481325915
2341,410.830159492
2342,415.714055457
2343,429.837094012
2344,423.898297091
2345,453.906378538
2346,445.928585727
2347,445.740743688
2348,474.003894002
2349,468.903347739
2350,473.602061759
2351,480.385593195
2352,503.157963977
2353,527.716568628
2354,518.276034153
2355,514.276370083
2356,536.64992358
2357,556.816572219
2358,564.968945493
2359,583.909417009
2360,590.223974534
2361,572.19754708
2362,611.304588091
2363,597.998099941
2364,633.95723318
2365,635.334242284
2366,638.794426659
2367,653.175932213
2368,680.997747369
2369,662.413204514
2370,700.300147495
2371,710.44859593
2372,691.540588616
2373,712.286434254
2374,711.24944521
2375,755.720597164
2376,734.059263337
2377,746.887367881
2378,774.718806215
2379,800.471234406
2380,805.883285868
2381,821.650810677
2382,810.558399763
2383,840.0049836
2384,849.659962439
2385,841.274835092
2386,851.684136323
2387,875.637578871
2388,867.916357736
2389,901.45622889
2390,897.391118085
2391,900.179173378
2392,927.263618954
2393,916.318676923
2394,954.656709824
2395,963.997608739
2396,977.517331732
2397,978.537209366
2398,990.454743259
2399,996.980753572
2400,981.691045146
2401,1017.37993689
2402,1001.49966167
2403,1021.007006
2404,1020.6186378
2405,1034.84595995
2406,1034.41011629
2407,1043.54736389
2408,1084.92976939
2409,1084.93369743
2410,1096.87817397
2411,1115.71867889
2412,1111.36403226
2413,1120.32400784
2414,1113.06695819
2415,1140.33783636
2416,1149.23010535
2417,1159.28491644
2418,1131.58015026
2419,1166.47976266
2420,1179.37623781
2421,1182.26362562
2422,1176.77669261
2423,1182.31670092
2424,1189.08039574
2425,1173.31740757
2426,1180.44048794
2427,1191.20477906
2428,1219.80563526
2429,1203.34483669
2430,1217.8399473
2431,1219.3791935
2432,1235.0486252
2433,1226.55875103
2434,1238.92787629
2435,1249.93134047
2436,1230.57494655
2437,1217.11694265
2438,1242.96104988
2439,1234.24144793
2440,1230.75468758
2441,1258.77903089
